cust_email,first_name,last_name,passwd,street,city,state_province,country,zip_code,phone_number,passport_num,passport_expiration,passport_country,dob,ticket_id,purchase_date,seat_num,price,card_number,card_holder,card_type,card_expiration,cvv_code,flight_num,depart_time,depart_airport,depart_city,depart_state,depart_country,depart_zip_code,arrival_time,date,rating,comments,arrival_airport,arrival_city,arrival_state,arrival_country,arrival_zip_code,airline_name,airline_city,airline_state,airline_country,base_price,flight_status,plane_id,aircraft_age,capacity,type,description
lily.harris@example.com,lily,harris,passwd14,4941 Mayer Lane,Oxford,,UK,952321,493-337-4341,SI3057336,2/27/2028,Philippines,8/13/1967,143,2021-08-09 21:02:27,20A,255,5174259113728745,Lily Harris,Debit,2024-02-01,566,QR905,2021-08-14 16:16:38,HKG,Hong Kong,,China,0,2021-08-18 13:27:59,2021-09-01 13:27:59,4,"Great flight experience overall, but some minor issues.",PEK,Beijing,,China,100621,United Airlines,Chicago,IL,USA,196,Delayed,849,7,380,Boeing 787,Short- to medium-range twin-engine jetliner
lily.harris@example.com,lily,harris,passwd14,4941 Mayer Lane,Oxford,,UK,952321,493-337-4341,SI3057336,2/27/2028,Philippines,8/13/1967,144,2021-05-09 17:48:17,20C,678,5174259113728745,Lily Harris,Debit,2024-02-01,566,CX871,2021-05-11 6:43:48,AMS,Amsterdam,North Holland,Netherlands,1118,2021-05-12 16:57:32,2021-06-07 16:57:32,3,Exceptional flight with wonderful staff and service.,MUC,Munich,,Germany,85356,Allegiant Air,Las Vegas,NV,USA,374,On time,6074,2,280,ATR 72,Four-engine jumbo jet
lily.harris@example.com,lily,harris,passwd14,4941 Mayer Lane,Oxford,,UK,952321,493-337-4341,SI3057336,2/27/2028,Philippines,8/13/1967,145,2021-11-27 8:44:31,20E,499,5174259113728745,Lily Harris,Debit,2024-02-01,566,KE133,2021-11-28 22:35:27,MUC,Munich,,Germany,85356,2021-12-03 8:17:15,2021-12-13 8:17:15,5,Terrible experience on this flight. Staff was rude and unhelpful.,BKK,Bangkok,,Thailand,10210,Delta Air Lines,Atlanta,GA,USA,268,Delayed,78529,12,20,Dassault Falcon 900,twin-engine jetliner
lily.harris@example.com,lily,harris,passwd14,4941 Mayer Lane,Oxford,,UK,952321,493-337-4341,SI3057336,2/27/2028,Philippines,8/13/1967,146,2021-08-13 7:03:29,20F,777,5174259113728745,Lily Harris,Debit,2024-02-01,566,SQ447,2021-08-14 8:24:16,BKK,Bangkok,,Thailand,10210,2021-08-20 20:16:47,2021-08-24 20:16:47,1,Above average flight experience with friendly staff.,SFO,San Francisco,California,United States,94128,Southwest Airlines,Dallas,TX,USA,216,On time,951,13,80,Dassault Falcon 900,Composite-material
lily.harris@example.com,lily,harris,passwd14,4941 Mayer Lane,Oxford,,UK,952321,493-337-4341,SI3057336,2/27/2028,Philippines,8/13/1967,147,2022-03-18 1:23:02,20G,312,5174259113728745,Lily Harris,Debit,2024-02-01,566,AY756,2022-03-24 19:43:18,SFO,San Francisco,California,United States,94128,2022-03-31 22:48:17,2022-04-17 22:48:17,4,Average flight with some minor issues.,DEN,Denver,Colorado,United States,80249,American Airlines,Fort Worth,TX,USA,428,Delayed,5031,8,100,Airbus A330,Twin-engine turboprop regional airliner
lily.harris@example.com,lily,harris,passwd14,4941 Mayer Lane,Oxford,,UK,952321,493-337-4341,SI3057336,2/27/2028,Philippines,8/13/1967,148,2021-05-05 13:45:36,20H,891,5174259113728745,Lily Harris,Debit,2024-02-01,566,MU388,2021-05-11 22:13:02,DEN,Denver,Colorado,United States,80249,2021-05-15 18:59:35,2021-05-30 18:59:35,2,Amazing flight with great staff and service.,YYZ,Toronto,Ontario,Canada,6301,JetBlue Airways,Long Island City,NY,USA,411,On time,18796,16,460,Beechcraft King Air,Medium-range
lily.harris@example.com,lily,harris,passwd14,4941 Mayer Lane,Oxford,,UK,952321,493-337-4341,SI3057336,2/27/2028,Philippines,8/13/1967,149,2021-07-04 8:56:41,20J,142,5174259113728745,Lily Harris,Debit,2024-02-01,566,NH936,2021-07-06 13:58:37,MIA,Miami,Florida,United States,33142,2021-07-11 4:31:12,2021-07-20 4:31:12,5,Poor flight experience with unhelpful staff.,MEX,Mexico City,,Mexico,15620,Hawaiian Airlines,Honolulu,HI,USA,378,On time,6198,16,180,Airbus A320,twin-engine jetliner
lily.harris@example.com,lily,harris,passwd14,4941 Mayer Lane,Oxford,,UK,952321,493-337-4341,SI3057336,2/27/2028,Philippines,8/13/1967,150,2021-12-05 9:17:33,20K,436,5174259113728745,Lily Harris,Debit,2024-02-01,566,EY679,2021-12-10 4:26:48,YYZ,Toronto,Ontario,Canada,6301,2021-12-13 16:36:45,2022-01-04 16:36:45,3,Terrible flight experience with rude and unhelpful staff.,BCN,Barcelona,,Spain,8820,United Airlines,Chicago,IL,USA,252,Delayed,357,8,70,Boeing 757,Regional jet with narrow body
lily.harris@example.com,lily,harris,passwd14,4941 Mayer Lane,Oxford,,UK,952321,493-337-4341,SI3057336,2/27/2028,Philippines,8/13/1967,151,2021-05-29 0:02:32,21A,599,5174259113728745,Lily Harris,Debit,2024-02-01,566,HU899,2021-05-30 8:04:34,MEX,Mexico City,,Mexico,15620,2021-06-01 23:23:19,2021-06-20 23:23:19,1,Amazing flight with exceptional staff.,MAD,Madrid,Community of Madrid,Spain,28042,Allegiant Air,Las Vegas,NV,USA,436,On time,927,12,70,Bombardier CRJ900,wide-body twin-engine jetliner
lily.harris@example.com,lily,harris,passwd14,4941 Mayer Lane,Oxford,,UK,952321,493-337-4341,SI3057336,2/27/2028,Philippines,8/13/1967,152,2021-06-17 22:24:43,21C,287,5174259113728745,Lily Harris,Debit,2024-02-01,566,QF551,2021-06-25 8:24:47,MAD,Madrid,Community of Madrid,Spain,28042,2021-07-01 5:08:59,2021-07-26 5:08:59,5,"Decent flight, nothing stood out.",DFW,Dallas/Fort Worth,Texas,United States,75261,Delta Air Lines,Atlanta,GA,USA,339,On time,3208,12,30,Boeing 787,long-range tri-jet
ethan.smith@example.com,ethan,smith,passwd15,278 Dahle Avenue,Sanya,Hainan,China,2157809,647-819-6646,ZO7317965,7/25/2027,Poland,3/21/1981,153,2021-09-14 18:12:31,21E,716,4556017627064987,Ethan Smith,Credit,2026-08-01,818,UA232,2021-09-16 21:32:11,BCN,Barcelona,,Spain,8820,2021-09-23 11:48:13,2021-10-06 11:48:13,3,Above average flight experience with helpful staff.,ATL,Atlanta,Georgia,United States,30337,Southwest Airlines,Dallas,TX,USA,408,Delayed,5210,2,40,Gulfstream G650,Short-to-medium range regional jet
ethan.smith@example.com,ethan,smith,passwd15,278 Dahle Avenue,Sanya,Hainan,China,2157809,647-819-6646,ZO7317965,7/25/2027,Poland,3/21/1981,154,2021-10-01 13:50:49,21F,372,4556017627064987,Ethan Smith,Credit,2026-08-01,818,AC453,2021-10-04 15:28:04,DFW,Dallas/Fort Worth,Texas,United States,75261,2021-10-09 4:10:25,2021-10-16 4:10:25,1,Poor flight experience with unhelpful staff and poor service.,YYC,Calgary,Alberta,Canada,2027,American Airlines,Fort Worth,TX,USA,297,On time,64597,4,240,Boeing 787,twin-engine jetliner
ethan.smith@example.com,ethan,smith,passwd15,278 Dahle Avenue,Sanya,Hainan,China,2157809,647-819-6646,ZO7317965,7/25/2027,Poland,3/21/1981,155,2021-08-22 19:21:25,21G,589,4556017627064987,Ethan Smith,Credit,2026-08-01,818,DL675,2021-08-25 16:53:06,ATL,Atlanta,Georgia,United States,30337,2021-08-29 6:33:42,2021-09-28 6:33:42,5,Amazing flight experience with great staff and service.,YVR,Vancouver,British Columbia,Canada,2272,JetBlue Airways,Long Island City,NY,USA,484,Delayed,287,9,440,Embraer E190,twin-engine jetliner
ethan.smith@example.com,ethan,smith,passwd15,278 Dahle Avenue,Sanya,Hainan,China,2157809,647-819-6646,ZO7317965,7/25/2027,Poland,3/21/1981,156,2021-04-29 18:47:46,21H,921,4556017627064987,Ethan Smith,Credit,2026-08-01,818,BA720,2021-05-06 13:05:37,BOS,Boston,Massachusetts,United States,2128,2021-05-07 18:09:47,2021-05-24 18:09:47,1,Terrible experience on this flight. Staff was rude and unhelpful.,BOS,Boston,Massachusetts,United States,2128,United Airlines,Chicago,IL,USA,309,Delayed,4513,4,480,Boeing 787,Short-to-medium range regional jet
ethan.smith@example.com,ethan,smith,passwd15,278 Dahle Avenue,Sanya,Hainan,China,2157809,647-819-6646,ZO7317965,7/25/2027,Poland,3/21/1981,157,2021-07-20 10:07:26,21J,404,4556017627064987,Ethan Smith,Credit,2026-08-01,818,LH113,2021-07-23 3:16:05,YYC,Calgary,Alberta,Canada,2027,2021-07-30 9:26:41,2021-08-02 9:26:41,5,Great flight experience with friendly and attentive staff.,EWR,Newark,New Jersey,United States,7114,Allegiant Air,Las Vegas,NV,USA,444,On time,950,11,70,Sukhoi Superjet 100,Short-to-medium range regional jet
ethan.smith@example.com,ethan,smith,passwd15,278 Dahle Avenue,Sanya,Hainan,China,2157809,647-819-6646,ZO7317965,7/25/2027,Poland,3/21/1981,158,2021-10-28 10:49:31,21K,534,4556017627064987,Ethan Smith,Credit,2026-08-01,818,EK384,2021-11-03 16:31:25,YVR,Vancouver,British Columbia,Canada,2272,2021-11-11 10:13:24,2021-12-02 10:13:24,2,"Average flight, nothing special.",IAD,Washington D.C.,District of Columbia,United States,20001,Delta Air Lines,Atlanta,GA,USA,327,Delayed,1865,4,460,Embraer E190,Business jet with long range
ethan.smith@example.com,ethan,smith,passwd15,278 Dahle Avenue,Sanya,Hainan,China,2157809,647-819-6646,ZO7317965,7/25/2027,Poland,3/21/1981,159,2021-12-12 17:30:43,22A,639,4556017627064987,Ethan Smith,Credit,2026-08-01,818,AA523,2021-12-14 18:46:27,LGA,New York,New York,United States,11371,2021-12-20 20:28:14,2022-01-06 20:28:14,2,Excellent flight experience with fantastic staff and service.,PHL,Philadelphia,Pennsylvania,United States,19153,Southwest Airlines,Dallas,TX,USA,422,On time,3085,3,80,Boeing 737,Medium-range
ethan.smith@example.com,ethan,smith,passwd15,278 Dahle Avenue,Sanya,Hainan,China,2157809,647-819-6646,ZO7317965,7/25/2027,Poland,3/21/1981,160,2021-10-16 6:10:07,22C,198,4556017627064987,Ethan Smith,Credit,2026-08-01,818,KL877,2021-10-18 15:16:36,EWR,Newark,New Jersey,United States,7114,2021-10-26 15:00:42,2021-11-21 15:00:42,3,Decent flight with some minor issues.,SEA,Seattle,Washington,United States,98158,American Airlines,Fort Worth,TX,USA,488,On time,8945,13,240,Gulfstream G650,wide-body twin-engine jetliner
ethan.smith@example.com,ethan,smith,passwd15,278 Dahle Avenue,Sanya,Hainan,China,2157809,647-819-6646,ZO7317965,7/25/2027,Poland,3/21/1981,161,2022-01-23 7:16:26,22E,942,4556017627064987,Ethan Smith,Credit,2026-08-01,818,CZ978,2022-01-26 20:58:35,IAD,Washington D.C.,District of Columbia,United States,20001,2022-02-02 16:40:11,2022-02-27 16:40:11,1,Terrible experience on this flight. Unhelpful staff and poor service.,MCO,Orlando,Florida,United States,31118,JetBlue Airways,Long Island City,NY,USA,377,Delayed,16724,18,300,Boeing 747,Medium- to long-range twin-engine jetliner
ethan.smith@example.com,ethan,smith,passwd15,278 Dahle Avenue,Sanya,Hainan,China,2157809,647-819-6646,ZO7317965,7/25/2027,Poland,3/21/1981,162,2022-02-19 6:19:23,22F,797,4556017627064987,Ethan Smith,Credit,2026-08-01,818,AF322,2022-02-20 22:40:52,PHL,Philadelphia,Pennsylvania,United States,19153,2022-02-26 16:52:28,2022-03-26 16:52:28,3,"Decent flight, but could have been better.",PHX,Phoenix,Arizona,United States,85034,United Airlines,Chicago,IL,USA,300,On time,4589,7,80,Embraer E190,Twin-engine turboprop regional airliner
ethan.smith@example.com,ethan,smith,passwd15,278 Dahle Avenue,Sanya,Hainan,China,2157809,647-819-6646,ZO7317965,7/25/2027,Poland,3/21/1981,163,2021-12-31 13:54:21,22G,176,4556017627064987,Ethan Smith,Credit,2026-08-01,818,TK589,2022-01-02 19:27:45,SEA,Seattle,Washington,United States,98158,2022-01-05 18:51:38,2022-01-18 18:51:38,3,Above average flight experience with helpful staff.,LAS,Las Vegas,Nevada,United States,89119,Allegiant Air,Las Vegas,NV,USA,489,On time,743,14,90,Airbus A380,Turboprop utility aircraft
mia.davis@example.com,mia,davis,passwd16,3 Cordelia Terrace,Suzhou,Jiangsu,China,2142221,854-865-0830,LB4457554,2/9/2027,Portugal,8/17/2003,164,2021-11-28 0:45:02,22H,865,5226827992074055,Mia Davis,Credit,2022-08-01,567,QR906,2021-11-29 3:56:30,MCO,Orlando,Florida,United States,31118,2021-12-07 1:26:56,2021-12-09 1:26:56,5,Great flight experience with friendly and attentive staff.,MSP,Minneapolis,Minnesota,United States,55450,Delta Air Lines,Atlanta,GA,USA,402,Delayed,649,7,40,McDonnell Douglas MD-11,Long-range
mia.davis@example.com,mia,davis,passwd16,3 Cordelia Terrace,Suzhou,Jiangsu,China,2142221,854-865-0830,LB4457554,2/9/2027,Portugal,8/17/2003,165,2022-01-07 15:07:24,22J,947,5226827992074055,Mia Davis,Credit,2022-08-01,567,CX872,2022-01-14 23:13:29,PHX,Phoenix,Arizona,United States,85034,2022-01-20 14:50:30,2022-02-04 14:50:30,3,Excellent flight experience with wonderful staff and service.,DTW,Detroit,Michigan,United States,48242,Southwest Airlines,Dallas,TX,USA,461,On time,8950,3,60,Embraer E190,Medium-range
mia.davis@example.com,mia,davis,passwd16,3 Cordelia Terrace,Suzhou,Jiangsu,China,2142221,854-865-0830,LB4457554,2/9/2027,Portugal,8/17/2003,166,2021-10-24 14:36:16,22K,528,5226827992074055,Mia Davis,Credit,2022-08-01,567,KE134,2021-10-28 8:34:56,LAS,Las Vegas,Nevada,United States,89119,2021-11-04 0:00:56,2021-11-19 0:00:56,5,Terrible flight experience with rude and unhelpful staff.,BNA,Nashville,Tennessee,United States,37214,Hawaiian Airlines,Honolulu,HI,USA,435,Delayed,1732,4,320,McDonnell Douglas MD-11,twin-engine jetliner
mia.davis@example.com,mia,davis,passwd16,3 Cordelia Terrace,Suzhou,Jiangsu,China,2142221,854-865-0830,LB4457554,2/9/2027,Portugal,8/17/2003,167,2021-05-16 22:49:16,23A,213,5226827992074055,Mia Davis,Credit,2022-08-01,567,SQ448,2021-05-22 2:27:29,MSP,Minneapolis,Minnesota,United States,55450,2021-05-29 0:11:51,2021-06-16 0:11:51,5,Amazing flight with exceptional staff and service.,PIT,Pittsburgh,Pennsylvania,United States,15231,American Airlines,Fort Worth,TX,USA,382,Delayed,5413,18,40,Bombardier CRJ900,twin-engine jetliner
mia.davis@example.com,mia,davis,passwd16,3 Cordelia Terrace,Suzhou,Jiangsu,China,2142221,854-865-0830,LB4457554,2/9/2027,Portugal,8/17/2003,168,2022-01-20 4:33:49,23C,374,5226827992074055,Mia Davis,Credit,2022-08-01,567,AY757,2022-01-24 16:11:02,DTW,Detroit,Michigan,United States,48242,2022-01-25 19:42:10,2022-02-18 19:42:10,2,"Average flight, nothing stood out.",CLT,Charlotte,North Carolina,United States,28208,JetBlue Airways,Long Island City,NY,USA,352,On time,2659,17,300,Boeing 777,Wide-body
mia.davis@example.com,mia,davis,passwd16,3 Cordelia Terrace,Suzhou,Jiangsu,China,2142221,854-865-0830,LB4457554,2/9/2027,Portugal,8/17/2003,169,2021-07-18 22:43:56,23E,819,5226827992074055,Mia Davis,Credit,2022-08-01,567,MU389,2021-07-26 2:31:18,BNA,Nashville,Tennessee,United States,37214,2021-07-30 19:32:00,2021-08-02 19:32:00,5,Above average flight experience with helpful staff.,FLL,Fort Lauderdale,Florida,United States,33315,United Airlines,Chicago,IL,USA,332,Delayed,6015,7,70,Sukhoi Superjet 100,Short- to medium-range regional airliner
mia.davis@example.com,mia,davis,passwd16,3 Cordelia Terrace,Suzhou,Jiangsu,China,2142221,854-865-0830,LB4457554,2/9/2027,Portugal,8/17/2003,170,2022-02-20 2:48:24,23F,659,5226827992074055,Mia Davis,Credit,2022-08-01,567,NH937,2022-02-21 4:22:30,IND,Indianapolis,Indiana,United States,46241,2022-02-24 1:55:02,2022-03-07 1:55:02,2,Poor flight experience with unhelpful staff.,MSY,New Orleans,Louisiana,United States,70062,Allegiant Air,Las Vegas,NV,USA,476,On time,7482,4,200,Boeing 757,Four-engine jumbo jet
mia.davis@example.com,mia,davis,passwd16,3 Cordelia Terrace,Suzhou,Jiangsu,China,2142221,854-865-0830,LB4457554,2/9/2027,Portugal,8/17/2003,171,2022-03-20 18:56:49,23G,476,5226827992074055,Mia Davis,Credit,2022-08-01,567,EY680,2022-03-25 10:36:34,PIT,Pittsburgh,Pennsylvania,United States,15231,2022-04-01 22:09:56,2022-04-26 22:09:56,2,Great flight experience with friendly and attentive staff.,SAN,San Diego,California,United States,92101,Delta Air Lines,Atlanta,GA,USA,455,On time,3985,8,200,Gulfstream G650,narrow-body twin-engine jetliner
mia.davis@example.com,mia,davis,passwd16,3 Cordelia Terrace,Suzhou,Jiangsu,China,2142221,854-865-0830,LB4457554,2/9/2027,Portugal,8/17/2003,172,2021-11-01 1:50:51,23H,114,5226827992074055,Mia Davis,Credit,2022-08-01,567,HU900,2021-11-09 1:39:20,CLT,Charlotte,North Carolina,United States,28208,2021-11-13 1:17:01,2021-12-02 1:17:01,1,Excellent flight with fantastic staff and service.,SLC,Salt Lake City,Utah,United States,84122,Southwest Airlines,Dallas,TX,USA,397,Delayed,8965,5,360,Boeing 757,Medium- to long-range twin-engine jetliner
mia.davis@example.com,mia,davis,passwd16,3 Cordelia Terrace,Suzhou,Jiangsu,China,2142221,854-865-0830,LB4457554,2/9/2027,Portugal,8/17/2003,173,2021-08-13 20:43:41,23J,624,5226827992074055,Mia Davis,Credit,2022-08-01,567,QF552,2021-08-16 3:04:01,FLL,Fort Lauderdale,Florida,United States,33315,2021-08-22 16:24:59,2021-09-01 16:24:59,1,Average flight with some minor issues.,TPA,Tampa,Florida,United States,33607,American Airlines,Fort Worth,TX,USA,301,On time,17963,13,360,Airbus A380,Short-to-medium range regional jet
mia.davis@example.com,mia,davis,passwd16,3 Cordelia Terrace,Suzhou,Jiangsu,China,2142221,854-865-0830,LB4457554,2/9/2027,Portugal,8/17/2003,174,2021-07-13 4:27:00,23K,263,5226827992074055,Mia Davis,Credit,2022-08-01,567,UA233,2021-07-14 13:34:18,MSY,New Orleans,Louisiana,United States,70062,2021-07-21 15:00:11,2021-08-13 15:00:11,5,Amazing flight experience with great staff and service.,RDU,Raleigh-Durham,North Carolina,United States,27623,JetBlue Airways,Long Island City,NY,USA,219,Delayed,6254,18,460,Boeing 747,Twin-engine turboprop utility aircraft
noah.thompson@example.com,noah,thompson,passwd17,0 Comanche Place,Giado,,Libya,98021,532-668-0705,IY2233420,7/2/2028,United Kingdom,2/6/2011,175,2021-06-25 4:41:05,24A,849,4716891427458029,Noah Thompson,Debit,2023-07-01,233,AC454,2021-06-30 1:13:35,SAN,San Diego,California,United States,92101,2021-07-04 10:41:47,2021-08-02 10:41:47,5,Poor flight experience with unhelpful staff and poor service.,CLE,Cleveland,Ohio,United States,44135,Hawaiian Airlines,Honolulu,HI,USA,455,Delayed,9521,2,400,Sukhoi Superjet 100,twin-engine jetliner
noah.thompson@example.com,noah,thompson,passwd17,0 Comanche Place,Giado,,Libya,98021,532-668-0705,IY2233420,7/2/2028,United Kingdom,2/6/2011,176,2021-05-16 22:30:51,24C,719,4716891427458029,Noah Thompson,Debit,2023-07-01,233,DL676,2021-05-18 6:04:42,SLC,Salt Lake City,Utah,United States,84122,2021-05-19 23:11:05,2021-05-24 23:11:05,1,Terrible flight experience with rude and unhelpful staff.,CVG,Cincinnati,Ohio,United States,41048,United Airlines,Chicago,IL,USA,201,On time,6387,14,360,Boeing 757,twin-engine jetliner
noah.thompson@example.com,noah,thompson,passwd17,0 Comanche Place,Giado,,Libya,98021,532-668-0705,IY2233420,7/2/2028,United Kingdom,2/6/2011,177,2021-11-05 14:50:27,24E,521,4716891427458029,Noah Thompson,Debit,2023-07-01,233,BA721,2021-11-13 10:10:19,TPA,Tampa,Florida,United States,33607,2021-11-17 22:59:30,2021-12-06 22:59:30,5,Above average flight experience with friendly staff.,SJC,San Jose,California,United States,95110,Allegiant Air,Las Vegas,NV,USA,290,Delayed,1704,2,340,Sukhoi Superjet 100,Long-range business jet
noah.thompson@example.com,noah,thompson,passwd17,0 Comanche Place,Giado,,Libya,98021,532-668-0705,IY2233420,7/2/2028,United Kingdom,2/6/2011,178,2021-08-04 0:00:37,24F,385,4716891427458029,Noah Thompson,Debit,2023-07-01,233,LH114,2021-08-05 11:24:38,RDU,Raleigh-Durham,North Carolina,United States,27623,2021-08-13 4:46:56,2021-08-21 4:46:56,5,"Decent flight, could have been better.",SNA,Santa Ana,California,United States,92707,Delta Air Lines,Atlanta,GA,USA,231,On time,502,6,360,Beechcraft King Air,twin-engine jetliner
noah.thompson@example.com,noah,thompson,passwd17,0 Comanche Place,Giado,,Libya,98021,532-668-0705,IY2233420,7/2/2028,United Kingdom,2/6/2011,179,2021-05-03 1:15:35,24G,978,4716891427458029,Noah Thompson,Debit,2023-07-01,233,EK385,2021-05-08 21:11:24,CLE,Cleveland,Ohio,United States,44135,2021-05-11 7:36:09,2021-05-20 7:36:09,4,Excellent flight experience with exceptional staff.,OAK,Oakland,California,United States,94621,Southwest Airlines,Dallas,TX,USA,372,On time,3958,17,50,McDonnell Douglas MD-11,twin-engine jetliner
noah.thompson@example.com,noah,thompson,passwd17,0 Comanche Place,Giado,,Libya,98021,532-668-0705,IY2233420,7/2/2028,United Kingdom,2/6/2011,180,2021-05-27 20:28:48,24H,694,4716891427458029,Noah Thompson,Debit,2023-07-01,233,AA524,2021-06-04 12:07:55,CVG,Cincinnati,Ohio,United States,41048,2021-06-09 21:21:59,2021-06-14 21:21:59,5,Great flight experience with helpful staff.,SMF,Sacramento,California,United States,95837,American Airlines,Fort Worth,TX,USA,464,Delayed,619,3,160,Sukhoi Superjet 100,Short- to medium-range regional airliner
noah.thompson@example.com,noah,thompson,passwd17,0 Comanche Place,Giado,,Libya,98021,532-668-0705,IY2233420,7/2/2028,United Kingdom,2/6/2011,181,2021-06-15 15:20:30,24J,163,4716891427458029,Noah Thompson,Debit,2023-07-01,233,KL878,2021-06-20 22:32:49,SJC,San Jose,California,United States,95110,2021-06-25 4:44:07,2021-07-17 4:44:07,5,"Average flight, nothing special.",PDX,Portland,Oregon,United States,97218,JetBlue Airways,Long Island City,NY,USA,449,On time,9413,8,420,Dassault Falcon 900,Short- to medium-range regional airliner
noah.thompson@example.com,noah,thompson,passwd17,0 Comanche Place,Giado,,Libya,98021,532-668-0705,IY2233420,7/2/2028,United Kingdom,2/6/2011,182,2022-02-19 3:35:50,24K,757,4716891427458029,Noah Thompson,Debit,2023-07-01,233,CZ979,2022-02-21 20:10:22,SNA,Santa Ana,California,United States,92707,2022-02-27 10:34:48,2022-03-02 10:34:48,2,Amazing flight with fantastic staff and service.,ABQ,Albuquerque,New Mexico,United States,87106,United Airlines,Chicago,IL,USA,209,On time,8215,5,100,Boeing 747,Short- to medium-range regional airliner
noah.thompson@example.com,noah,thompson,passwd17,0 Comanche Place,Giado,,Libya,98021,532-668-0705,IY2233420,7/2/2028,United Kingdom,2/6/2011,183,2021-08-05 12:43:24,25A,893,4716891427458029,Noah Thompson,Debit,2023-07-01,233,AF323,2021-08-09 5:44:55,OAK,Oakland,California,United States,94621,2021-08-11 21:10:42,2021-08-21 21:10:42,2,Terrible experience on this flight. Staff was rude and unhelpful.,SAT,San Antonio,Texas,United States,78216,Allegiant Air,Las Vegas,NV,USA,299,Delayed,4075,13,180,Gulfstream G650,Regional jet with narrow body
noah.thompson@example.com,noah,thompson,passwd17,0 Comanche Place,Giado,,Libya,98021,532-668-0705,IY2233420,7/2/2028,United Kingdom,2/6/2011,184,2022-01-31 8:31:38,25C,311,4716891427458029,Noah Thompson,Debit,2023-07-01,233,TK590,2022-02-02 15:19:02,SMF,Sacramento,California,United States,95837,2022-02-10 6:19:26,2022-02-14 6:19:26,2,Above average flight experience with friendly and attentive staff.,BUF,Buffalo,New York,United States,14225,Delta Air Lines,Atlanta,GA,USA,320,On time,978,15,320,Dassault Falcon 900,Turboprop utility aircraft
noah.thompson@example.com,noah,thompson,passwd17,0 Comanche Place,Giado,,Libya,98021,532-668-0705,IY2233420,7/2/2028,United Kingdom,2/6/2011,185,2022-03-19 9:49:18,25E,472,4716891427458029,Noah Thompson,Debit,2023-07-01,233,QR907,2022-03-25 13:08:06,PDX,Portland,Oregon,United States,97218,2022-03-30 21:14:12,2022-04-29 21:14:12,3,Excellent flight experience with exceptional staff and service.,MEM,Memphis,Tennessee,United States,38116,Southwest Airlines,Dallas,TX,USA,276,On time,5302,13,200,Boeing 777,Composite-material
ella.hill@example.com,ella,hill,passwd18,4 Raven Road,Baisha,,China,232123,271-864-7965,KG2576432,8/7/2028,Indonesia,6/6/1953,186,2021-06-01 21:38:21,25F,657,5190512007151235,Ella Hill,Credit,2024-02-01,122,CX873,2021-06-04 23:11:07,SAN,San Diego,California,United States,92101,2021-06-06 6:51:37,2021-06-18 6:51:37,2,Poor flight experience with unhelpful staff.,CHS,Charleston,South Carolina,United States,29407,American Airlines,Fort Worth,TX,USA,264,Delayed,826,10,60,Boeing 747,Regional jet with narrow body
ella.hill@example.com,ella,hill,passwd18,4 Raven Road,Baisha,,China,232123,271-864-7965,KG2576432,8/7/2028,Indonesia,6/6/1953,187,2022-01-28 9:58:00,25G,238,5190512007151235,Ella Hill,Credit,2024-02-01,122,KE135,2022-02-02 8:01:12,ABQ,Albuquerque,New Mexico,United States,87106,2022-02-09 7:27:55,2022-02-24 7:27:55,2,Great flight experience with fantastic staff and service.,TUL,Tulsa,Oklahoma,United States,74115,JetBlue Airways,Long Island City,NY,USA,221,On time,953,13,480,Airbus A330,Twin-engine turboprop regional airliner
ella.hill@example.com,ella,hill,passwd18,4 Raven Road,Baisha,,China,232123,271-864-7965,KG2576432,8/7/2028,Indonesia,6/6/1953,188,2021-12-05 2:47:03,25H,829,5190512007151235,Ella Hill,Credit,2024-02-01,122,SQ449,2021-12-12 11:53:46,SAT,San Antonio,Texas,United States,78216,2021-12-19 5:39:02,2022-01-12 5:39:02,1,Terrible flight experience with rude and unhelpful staff.,TUS,Tucson,Arizona,United States,85756,Hawaiian Airlines,Honolulu,HI,USA,412,Delayed,301,18,280,Boeing 737,Medium- to long-range twin-engine jetliner
ella.hill@example.com,ella,hill,passwd18,4 Raven Road,Baisha,,China,232123,271-864-7965,KG2576432,8/7/2028,Indonesia,6/6/1953,189,2022-02-03 14:14:18,25J,517,5190512007151235,Ella Hill,Credit,2024-02-01,122,AY758,2022-02-09 18:08:59,BHM,Birmingham,Alabama,United States,35212,2022-02-11 10:42:04,2022-02-12 10:42:04,1,"Decent flight, but could have been better.",PSP,Palm Springs,California,United States,92262,United Airlines,Chicago,IL,USA,443,On time,734,2,60,Bombardier CRJ900,twin-engine jetliner
ella.hill@example.com,ella,hill,passwd18,4 Raven Road,Baisha,,China,232123,271-864-7965,KG2576432,8/7/2028,Indonesia,6/6/1953,190,2021-06-19 17:51:38,25K,786,5190512007151235,Ella Hill,Credit,2024-02-01,122,MU390,2021-06-23 20:53:01,BUF,Buffalo,New York,United States,14225,2021-06-26 10:48:54,2021-07-21 10:48:54,1,Above average flight experience with helpful staff.,GSO,Greensboro,North Carolina,United States,27409,Allegiant Air,Las Vegas,NV,USA,303,Delayed,947,4,420,Embraer E190,Short-to-medium range regional jet
