cust_email,first_name,last_name,passwd,street,city,state_province,country,zip_code,phone_number,passport_num,passport_expiration,passport_country,dob,car_id,rent_date,return_date,purchase_date,date,rating,comments,rate_per_day,card_number,card_holder,card_type,card_expiration,cvv_code,company_id,brand,type,color,car_age,base_price,name,company_city,company_state,company_country,company_zip_code
ella.hill@example.com,ella,hill,passwd18,4 Raven Road,Baisha,,China,232123,271-864-7965,KG2576432,8/7/2028,Indonesia,6/6/1953,CAR489,11/13/2019 15:06:00,11/18/2019 8:25:00,2/15/2019 3:25:00,7/15/2020 12:25:56,4,quick and efficient check-in,136,5190512007151235,Ella Hill,Credit,2024-02-01,122,REN003,Chevrolet,Convertible,Yellow,1.2,100,Expedia,Los Angeles,California,USA,10098
ella.hill@example.com,ella,hill,passwd18,4 Raven Road,Baisha,,China,232123,271-864-7965,KG2576432,8/7/2028,Indonesia,6/6/1953,CAR490,6/13/2020 15:06:00,6/18/2020 8:25:00,2/15/2020 3:25:00,9/23/2020 19:20:25,1,transparent pricing,196,5190512007151235,Ella Hill,Credit,2024-02-01,122,REN001,Nissan,Sedan,Silver,1.7,60,BestRental,Brooklyn,New York,USA,10021
ella.hill@example.com,ella,hill,passwd18,4 Raven Road,Baisha,,China,232123,271-864-7965,KG2576432,8/7/2028,Indonesia,6/6/1953,CAR491,8/13/2021 15:06:00,8/18/2021 8:25:00,2/15/2021 3:25:00,08/29/2022 15:32:35,3,comfortable and spacious interiors,86,5190512007151235,Ella Hill,Credit,2024-02-01,122,REN002,BMW,Coupe,White,1,120,USARental,Manhattan,New York,USA,10018
ella.hill@example.com,ella,hill,passwd18,4 Raven Road,Baisha,,China,232123,271-864-7965,KG2576432,8/7/2028,Indonesia,6/6/1953,CAR492,07/23/2023 14:00:00,07/26/2023 12:00:00,03/25/2023 15:06:25,,,,110,5190512007151235,Ella Hill,Credit,2024-02-01,122,REN003,Toyota,Sedan,Gray,1.6,50,Expedia,Los Angeles,California,USA,10098
ella.hill@example.com,ella,hill,passwd18,4 Raven Road,Baisha,,China,232123,271-864-7965,KG2576432,8/7/2028,Indonesia,6/6/1953,CAR493,09/19/2023 14:00:00,09/23/2023 14:00:00,02/23/2023 14:00:00,,,,106,5190512007151235,Ella Hill,Credit,2024-02-01,122,REN001,Ford,SUV,White,1.5,80,BestRental,Brooklyn,New York,USA,10021
liam.baker@example.com,liam,baker,passwd19,2 Talisman Terrace,Aurora,,Philippines,235232,545-871-6609,NE7770186,6/5/2026,Philippines,2/13/1952,CAR494,4/13/2019 15:06:00,4/18/2019 8:25:00,2/15/2019 3:25:00,5/15/2019 3:25:30,3,wide selection of car models,108,5132854792191788,Liam Baker,Debit,2026-08-01,988,REN002,Honda,Sedan,Blue,1.9,60,USARental,Manhattan,New York,USA,10018
liam.baker@example.com,liam,baker,passwd19,2 Talisman Terrace,Aurora,,Philippines,235232,545-871-6609,NE7770186,6/5/2026,Philippines,2/13/1952,CAR495,4/13/2020 15:06:00,4/18/2020 8:25:00,2/15/2020 3:25:00,6/25/2020 14:52:35,3,complimentary upgrades,134,5132854792191788,Liam Baker,Debit,2026-08-01,988,REN003,Nissan,SUV,Black,2.2,70,Expedia,Los Angeles,California,USA,10098
liam.baker@example.com,liam,baker,passwd19,2 Talisman Terrace,Aurora,,Philippines,235232,545-871-6609,NE7770186,6/5/2026,Philippines,2/13/1952,CAR496,4/13/2021 15:06:00,4/18/2021 8:25:00,2/15/2021 3:25:00,5/15/2021 3:25:30,4,user-friendly website,196,5132854792191788,Liam Baker,Debit,2026-08-01,988,REN001,Chevrolet,Truck,Red,1.3,90,BestRental,Brooklyn,New York,USA,10021
liam.baker@example.com,liam,baker,passwd19,2 Talisman Terrace,Aurora,,Philippines,235232,545-871-6609,NE7770186,6/5/2026,Philippines,2/13/1952,CAR497,6/15/2019 15:06:00,6/18/2019 8:25:00,2/15/2019 3:25:00,7/15/2019 15:23:23,2,quick and efficient check-in,131,5132854792191788,Liam Baker,Debit,2026-08-01,988,REN001,BMW,Sedan,Silver,1.2,100,BestRental,Brooklyn,New York,USA,10021
liam.baker@example.com,liam,baker,passwd19,2 Talisman Terrace,Aurora,,Philippines,235232,545-871-6609,NE7770186,6/5/2026,Philippines,2/13/1952,CAR498,7/16/2020 15:06:00,7/18/2020 8:25:00,2/15/2020 3:25:00,8/15/2020 12:23:23,3,excellent fuel efficiency,161,5132854792191788,Liam Baker,Debit,2026-08-01,988,REN002,Ford,Sedan,Blue,1.4,50,USARental,Manhattan,New York,USA,10018
liam.baker@example.com,liam,baker,passwd19,2 Talisman Terrace,Aurora,,Philippines,235232,545-871-6609,NE7770186,6/5/2026,Philippines,2/13/1952,CAR499,9/13/2021 15:06:00,9/18/2021 8:25:00,2/15/2021 3:25:00,9/29/2021 15:29:23,5,complimentary upgrades,193,5132854792191788,Liam Baker,Debit,2026-08-01,988,REN002,Toyota,SUV,Silver,2.5,70,USARental,Manhattan,New York,USA,10018
liam.baker@example.com,liam,baker,passwd19,2 Talisman Terrace,Aurora,,Philippines,235232,545-871-6609,NE7770186,6/5/2026,Philippines,2/13/1952,CAR500,11/13/2019 15:06:00,11/18/2019 8:25:00,2/15/2019 3:25:00,7/15/2020 12:25:56,5,well-equipped cars,134,5132854792191788,Liam Baker,Debit,2026-08-01,988,REN001,Honda,Coupe,Black,1.8,80,BestRental,Brooklyn,New York,USA,10021
liam.baker@example.com,liam,baker,passwd19,2 Talisman Terrace,Aurora,,Philippines,235232,545-871-6609,NE7770186,6/5/2026,Philippines,2/13/1952,CAR501,6/13/2020 15:06:00,6/18/2020 8:25:00,2/15/2020 3:25:00,9/23/2020 19:20:25,5,excellent fuel efficiency,185,5132854792191788,Liam Baker,Debit,2026-08-01,988,REN001,Chevrolet,Sedan,White,1.9,60,BestRental,Brooklyn,New York,USA,10021
liam.baker@example.com,liam,baker,passwd19,2 Talisman Terrace,Aurora,,Philippines,235232,545-871-6609,NE7770186,6/5/2026,Philippines,2/13/1952,CAR502,8/13/2021 15:06:00,8/18/2021 8:25:00,2/15/2021 3:25:00,08/29/2022 15:32:35,5,quick and efficient check-in,158,5132854792191788,Liam Baker,Debit,2026-08-01,988,REN002,Nissan,Truck,Gray,2.1,90,USARental,Manhattan,New York,USA,10018
liam.baker@example.com,liam,baker,passwd19,2 Talisman Terrace,Aurora,,Philippines,235232,545-871-6609,NE7770186,6/5/2026,Philippines,2/13/1952,CAR503,07/23/2023 14:00:00,07/26/2023 12:00:00,03/25/2023 15:06:25,,,,133,5132854792191788,Liam Baker,Debit,2026-08-01,988,REN002,BMW,SUV,Red,1.5,110,USARental,Manhattan,New York,USA,10018
liam.baker@example.com,liam,baker,passwd19,2 Talisman Terrace,Aurora,,Philippines,235232,545-871-6609,NE7770186,6/5/2026,Philippines,2/13/1952,CAR504,09/19/2023 14:00:00,09/23/2023 14:00:00,02/23/2023 14:00:00,,,,175,5132854792191788,Liam Baker,Debit,2026-08-01,988,REN003,Ford,Coupe,Yellow,1.1,100,Expedia,Los Angeles,California,USA,10098
sophia.gonzalez@example.com,sophia,gonzalez,passwd20,4663 Claremont Road,Liushi,,China,976221,840-376-7669,EN3226281,2/14/2029,Russia,2/28/1960,CAR505,4/13/2019 15:06:00,4/18/2019 8:25:00,2/15/2019 3:25:00,5/15/2019 3:25:30,1,Great customer service,179,4539431108087335,Sophia Gonzalez,Debit,2027-08-19,109,REN003,Toyota,Sedan,Black,2.3,50,Expedia,Los Angeles,California,USA,10098
sophia.gonzalez@example.com,sophia,gonzalez,passwd20,4663 Claremont Road,Liushi,,China,976221,840-376-7669,EN3226281,2/14/2029,Russia,2/28/1960,CAR506,4/13/2020 15:06:00,4/18/2020 8:25:00,2/15/2020 3:25:00,6/25/2020 14:52:35,5,convenient pickup and drop-off locations,171,4539431108087335,Sophia Gonzalez,Debit,2027-08-19,109,REN001,Mazda,Sedan,Goldenrod,23,135,BestRental,Brooklyn,New York,USA,10021
sophia.gonzalez@example.com,sophia,gonzalez,passwd20,4663 Claremont Road,Liushi,,China,976221,840-376-7669,EN3226281,2/14/2029,Russia,2/28/1960,CAR507,4/13/2021 15:06:00,4/18/2021 8:25:00,2/15/2021 3:25:00,5/15/2021 3:25:30,1,wide selection of car models,171,4539431108087335,Sophia Gonzalez,Debit,2027-08-19,109,REN002,Chevrolet,SUV,Mauv,18,190,USARental,Manhattan,New York,USA,10018
sophia.gonzalez@example.com,sophia,gonzalez,passwd20,4663 Claremont Road,Liushi,,China,976221,840-376-7669,EN3226281,2/14/2029,Russia,2/28/1960,CAR508,6/15/2019 15:06:00,6/18/2019 8:25:00,2/15/2019 3:25:00,7/15/2019 15:23:23,2,strong safety measures.,106,4539431108087335,Sophia Gonzalez,Debit,2027-08-19,109,REN003,BMW,Truck,Blue,17,35,Expedia,Los Angeles,California,USA,10098
sophia.gonzalez@example.com,sophia,gonzalez,passwd20,4663 Claremont Road,Liushi,,China,976221,840-376-7669,EN3226281,2/14/2029,Russia,2/28/1960,CAR509,7/16/2020 15:06:00,7/18/2020 8:25:00,2/15/2020 3:25:00,8/15/2020 12:23:23,4,hassle-free experience,96,4539431108087335,Sophia Gonzalez,Debit,2027-08-19,109,REN001,Mazda,Convertible,Crimson,21,75,BestRental,Brooklyn,New York,USA,10021
sophia.gonzalez@example.com,sophia,gonzalez,passwd20,4663 Claremont Road,Liushi,,China,976221,840-376-7669,EN3226281,2/14/2029,Russia,2/28/1960,CAR510,9/13/2021 15:06:00,9/18/2021 8:25:00,2/15/2021 3:25:00,9/29/2021 15:29:23,2,Clean and well-maintained car.,96,4539431108087335,Sophia Gonzalez,Debit,2027-08-19,109,REN002,Pontiac,Sedan,Turquoise,56,47,USARental,Manhattan,New York,USA,10018
sophia.gonzalez@example.com,sophia,gonzalez,passwd20,4663 Claremont Road,Liushi,,China,976221,840-376-7669,EN3226281,2/14/2029,Russia,2/28/1960,CAR511,11/13/2019 15:06:00,11/18/2019 8:25:00,2/15/2019 3:25:00,7/15/2020 12:25:56,1,Long wait time for pick-up.,182,4539431108087335,Sophia Gonzalez,Debit,2027-08-19,109,REN003,Volkswagen,Coupe,Orange,22,58,Expedia,Los Angeles,California,USA,10098
sophia.gonzalez@example.com,sophia,gonzalez,passwd20,4663 Claremont Road,Liushi,,China,976221,840-376-7669,EN3226281,2/14/2029,Russia,2/28/1960,CAR512,6/13/2020 15:06:00,6/18/2020 8:25:00,2/15/2020 3:25:00,9/23/2020 19:20:25,1,Excellent service and car quality.,200,4539431108087335,Sophia Gonzalez,Debit,2027-08-19,109,REN001,Isuzu,Sedan,Blue,20,42,BestRental,Brooklyn,New York,USA,10021
sophia.gonzalez@example.com,sophia,gonzalez,passwd20,4663 Claremont Road,Liushi,,China,976221,840-376-7669,EN3226281,2/14/2029,Russia,2/28/1960,CAR513,8/13/2021 15:06:00,8/18/2021 8:25:00,2/15/2021 3:25:00,08/29/2022 15:32:35,2,Car smelled strongly of cigarette smoke.,140,4539431108087335,Sophia Gonzalez,Debit,2027-08-19,109,REN001,Toyota,SUV,Yellow,15,117,BestRental,Brooklyn,New York,USA,10021
sophia.gonzalez@example.com,sophia,gonzalez,passwd20,4663 Claremont Road,Liushi,,China,976221,840-376-7669,EN3226281,2/14/2029,Russia,2/28/1960,CAR514,07/23/2023 14:00:00,07/26/2023 12:00:00,03/25/2023 15:06:25,,,,128,4539431108087335,Sophia Gonzalez,Debit,2027-08-19,109,REN002,Honda,Sedan,Violet,21,102,USARental,Manhattan,New York,USA,10018
sophia.gonzalez@example.com,sophia,gonzalez,passwd20,4663 Claremont Road,Liushi,,China,976221,840-376-7669,EN3226281,2/14/2029,Russia,2/28/1960,CAR515,09/19/2023 14:00:00,09/23/2023 14:00:00,02/23/2023 14:00:00,,,,178,4539431108087335,Sophia Gonzalez,Debit,2027-08-19,109,REN002,Ford,SUV,Pink,25,49,USARental,Manhattan,New York,USA,10018
